path,source,raw_label,label,md5,phash,resolution,is_exact_dup,dup_cluster,dup_cluster_size,group,group_source
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_8.jpg,hasibur,joy,joy,1adcc6d0f33cda8d52953bf830bf9cd3,8a2bb533f544b255,224x224,False,D007800,3,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1163_aug_9.jpg,hasibur,joy,joy,4fbb080c0db315ebbe02565162ad8928,df7ea074a1d085b2,224x224,False,D007803,2,ID00016,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_1.jpg,hasibur,joy,joy,d25b20ed7f482fbb1cba2d0fd8cf83f6,812f5e606b706d57,224x224,False,D000721,4,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_10.jpg,hasibur,joy,joy,2c47f46f23a8a03a8d7c0797c02a01cb,812f5e606f706756,224x224,False,D000721,4,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_2.jpg,hasibur,joy,joy,d01e2b2ab8631afe0b8cc425a84f8ef7,d4791b352e258717,224x224,False,D007810,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_3.jpg,hasibur,joy,joy,5601631e2385db77e58035440c1c62b9,812f4e606b7075d7,224x224,True,D000721,4,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_4.jpg,hasibur,joy,joy,dfacb2d43ed678bf77193aee7fa51dc3,d4394b722d702df2,224x224,False,D007812,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_5.jpg,hasibur,joy,joy,38bb6ac646276017d940e53bf3f837c2,812b4f706f7834d3,224x224,False,D007813,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_6.jpg,hasibur,joy,joy,42e98c02eff99d4d2eb0e9cffb7f5196,85ad1ee5786178a6,224x224,False,D007814,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_7.jpg,hasibur,joy,joy,cbf71fff81919ba1e2c75d6176eed3cf,d5781b253e2529b6,224x224,False,D007815,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_8.jpg,hasibur,joy,joy,f4cc85a08ed03a5e2367ad978869254c,d4fe0b153e276982,224x224,False,D007816,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1167_aug_9.jpg,hasibur,joy,joy,df15eb2ffcbe4f3a3ac1a8c174d21472,857c1e657a615e23,224x224,False,D007817,1,ID00038,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_1.jpg,hasibur,joy,joy,62b82152035b8003e6a016bc602b3409,87687e373866703a,224x224,False,D007818,2,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_10.jpg,hasibur,joy,joy,d4fc4324c8b1846ae094a7971f0148d8,87497a2f396c455a,224x224,False,D007819,1,ID00017,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_2.jpg,hasibur,joy,joy,1ce9103a0a579d7574359ea80ef52c5b,d01e2f6a64796665,224x224,False,D007820,2,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_3.jpg,hasibur,joy,joy,70e4e0df55f31fe0ee965454679ff73c,854b7a3f313c7330,224x224,False,D000691,5,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_4.jpg,hasibur,joy,joy,4a9688e4f47a23d78aceb6ccf2ea706c,82687f273c66723a,224x224,False,D007818,2,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_5.jpg,hasibur,joy,joy,d0a531c2898cccbb30e2279635bbed42,87497a27312e753a,224x224,False,D007823,1,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_6.jpg,hasibur,joy,joy,4b28e0427a8b1d60eb1ff179325af0e2,86697a37312eb31a,224x224,False,D000691,5,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_7.jpg,hasibur,joy,joy,8635631830aa52ab749c002169ed66ac,d0162f6a643b664f,224x224,False,D007820,2,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_8.jpg,hasibur,joy,joy,8aff3ae717a402cfd964c6606de18ef6,854b7a3f316e3312,224x224,False,D000691,5,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1168_aug_9.jpg,hasibur,joy,joy,ae8ba2344bb6a77e6076c94b4e8c95fc,86693f373466331a,224x224,False,D007827,1,ID00023,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_1.jpg,hasibur,joy,joy,bed116e016d80d90aee8560a813f2608,d06903a4873b9f7a,224x224,False,D002674,4,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_10.jpg,hasibur,joy,joy,7c59f4654f5c3ded5b02e118c38754bf,953456f11c66de92,224x224,False,D007829,1,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_2.jpg,hasibur,joy,joy,977d0ae0e8d93a2bd04b8f986a399c3a,b42d53f8d82eca2a,224x224,False,D007830,1,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_3.jpg,hasibur,joy,joy,a491ecc9103c9caea39f9dbe88e347a4,a52d56f1936cca0e,224x224,False,D007831,3,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_4.jpg,hasibur,joy,joy,f29773e2e00901f5678e9594366da3e4,852c53f05b66da4e,224x224,False,D007832,1,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_5.jpg,hasibur,joy,joy,30a03e40ffb6932dcd61b6d226faddef,f07903a486798f5b,224x224,False,D002674,4,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_6.jpg,hasibur,joy,joy,2dc69d7266b8c2c0d9a082d1ce8b22bb,a52c56f1536cda0e,224x224,False,D007831,3,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_7.jpg,hasibur,joy,joy,69fb722706de114b36f1386ff5f7d7bf,a52c56f11b6c9a2e,224x224,False,D007831,3,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_8.jpg,hasibur,joy,joy,f185b05409992e683ad9773f14bb6325,852d56f1d125da8e,224x224,False,D007836,1,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1172_aug_9.jpg,hasibur,joy,joy,a3d37d41304b88ae60cdbbafb5d15c26,d07902a4c7398fdb,224x224,False,D002674,4,ID00058,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_1.jpg,hasibur,joy,joy,cce5780cbaf3befd64e0de66d6e0708d,c446bf03d2af1c3c,224x224,False,D007838,2,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_10.jpg,hasibur,joy,joy,3a8b01ea88f9d218f17ef2ce4b289138,8155ca0fd63a5d3a,224x224,False,D007839,1,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_2.jpg,hasibur,joy,joy,7b2c231b70245f550b44bf94a1a597b1,c114ea56c67a6d69,224x224,False,D007840,5,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_3.jpg,hasibur,joy,joy,891422e82084edcb5071a0cab03bff36,9441bf52826f487f,224x224,False,D007841,1,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_4.jpg,hasibur,joy,joy,721043efd43690f25c7fb8e4bf16d979,9114ea16c67a6d6b,224x224,False,D007840,5,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_5.jpg,hasibur,joy,joy,c501e6e620910f78a3f1a2178c197bd1,d50b4f56056a6d69,224x224,False,D007843,1,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_6.jpg,hasibur,joy,joy,71573a1e4fcd178b23495c710c1be7e1,9115ea15c67a696b,224x224,False,D007840,5,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_7.jpg,hasibur,joy,joy,76cbb335351d635a93b2dd400c4c50f5,c442bf01db2f1c3e,224x224,False,D007838,2,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_8.jpg,hasibur,joy,joy,6a5fbfdb90b480ae4961885ff6fa9416,9115ea15ce786b6a,224x224,False,D007840,5,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1191_aug_9.jpg,hasibur,joy,joy,4f6e15a2fabfab56365215f8efdf1d28,9115ea16ee7c6968,224x224,False,D007840,5,ID00028,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_1.jpg,hasibur,joy,joy,4565f8f8f1cc9cedf72dea9814bdab21,bb67e083c5cc9686,224x224,False,D007848,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_10.jpg,hasibur,joy,joy,66768afa4b4f9d43b366f83cf479e8ab,b17de0b7c5406783,224x224,False,D007849,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_2.jpg,hasibur,joy,joy,dd12cba9d4f0458c4c4d3ccb90006d8c,ee3bb5c2909bc2c1,224x224,False,D002676,2,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_3.jpg,hasibur,joy,joy,ff3ad3381be6838a3fa12821995829a8,c877f5979099c390,224x224,False,D007851,2,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_4.jpg,hasibur,joy,joy,79644064578d245e75339cb75128be68,e43ab5c2909dc6d6,224x224,False,D007852,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_5.jpg,hasibur,joy,joy,3aebcf078519b8f0042c45fabdbdd2e0,c83fe8a79590c783,224x224,False,D007853,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_6.jpg,hasibur,joy,joy,e482fac8d5b42f3893362b78837c24da,c837f597d099c382,224x224,False,D007851,2,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_7.jpg,hasibur,joy,joy,8c9447ab5ea97b7c98643ed0aa899fe1,bb6ee89381c89695,224x224,False,D007855,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_8.jpg,hasibur,joy,joy,69d0ee4de947fdd70bc2e47f484bbaa7,bb6fe09781588794,224x224,False,D007856,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1192_aug_9.jpg,hasibur,joy,joy,8c9d22f01f089d5c9c76fa2a71b016a4,b17de09785d0c792,224x224,False,D007857,1,ID00024,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_1.jpg,hasibur,joy,joy,b0f2a63b3e07fea5152ef99950bc7c12,95c04ee268793ce7,224x224,False,D007858,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_10.jpg,hasibur,joy,joy,0e44d360c4162f2d70feb3fd9ca46659,91c67ee7286c61a6,224x224,False,D007859,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_2.jpg,hasibur,joy,joy,e626648d8641622977274f5abf1ddb86,80922bf27d7834f3,224x224,False,D007860,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_3.jpg,hasibur,joy,joy,027694d28294960fd78ec10fd5f4cda2,81c05cf168793de7,224x224,False,D007861,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_4.jpg,hasibur,joy,joy,b0beb26925f0c9eefed870838657deca,c4951bb73d2469b2,224x224,False,D007862,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_5.jpg,hasibur,joy,joy,ff6a4b778a9bcfe93f25152dbf477556,c4952bb53d2c28f3,224x224,False,D007863,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_6.jpg,hasibur,joy,joy,8be7e07d195b8e4aa883c34cd501472e,c0972ba73d2d29d2,224x224,False,D007864,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_7.jpg,hasibur,joy,joy,7596c06e9ab0c03c2acf3e6008cc55a1,c0972bb27d2829f3,224x224,False,D007865,1,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_8.jpg,hasibur,joy,joy,faa8466be195a915319ed24f67c83303,c4912bb33d2d2cd3,224x224,False,D007863,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1197_aug_9.jpg,hasibur,joy,joy,fbb4a282856c95395a7802210c317cf7,95c04ee268793cb7,224x224,False,D007858,2,ID00010,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_1.jpg,hasibur,joy,joy,de0733b3c7a81f13eb773191292e5e93,d03fe8e3a49a90e9,224x224,False,D007868,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_10.jpg,hasibur,joy,joy,64c1f6f53d4af9260377bec56d091628,db3ce9e7e41a9021,224x224,False,D007869,2,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_2.jpg,hasibur,joy,joy,2d205ed8b399cca9dd662bbd1c85974f,da3be8e1e49e9045,224x224,False,D007870,1,ID00032,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_3.jpg,hasibur,joy,joy,0837e67541b5da389edb12c5030da353,da38e8e5e49bd141,224x224,False,D007871,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_4.jpg,hasibur,joy,joy,d21fa77a530e0d3f49d884a1e7d45a83,d53eed27a40f9019,224x224,False,D007872,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_5.jpg,hasibur,joy,joy,11d570638c98461d41bc48a167e68bc8,db3aed67e40a9089,224x224,False,D007873,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_6.jpg,hasibur,joy,joy,22353aa4f24a43d5e79a482853429c3c,c42bb032f15fd46c,224x224,False,D007874,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_7.jpg,hasibur,joy,joy,ed2db57d9c0f8e8d98d075cf3569b990,da3ce8e7e41e9029,224x224,False,D007869,2,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_8.jpg,hasibur,joy,joy,9faf8955e4c2718706f0e71ade2a3a48,da3be863e46c9489,224x224,False,D007876,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1200_aug_9.jpg,hasibur,joy,joy,33d3f4df4af9a5567286ed3dc2fc1eb2,d17ee167e42cd091,224x224,False,D007877,1,ID00179,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_1.jpg,hasibur,joy,joy,439a217bd629b80862989773cc492027,df7e786260d8a1a8,224x224,False,D007878,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_10.jpg,hasibur,joy,joy,c560652deffededb161f747f4597372a,9b2a7d7764dca088,224x224,False,D007879,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_2.jpg,hasibur,joy,joy,7a5fed3477d12a99eb805f66355c9afa,8b6e2a263599e5b8,224x224,False,D007880,2,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_3.jpg,hasibur,joy,joy,eacee0488be752b525051a0c60d1d0da,df3a7d736058a188,224x224,False,D007881,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_4.jpg,hasibur,joy,joy,96297a4eae6234f5382ddaa5b5c2995a,ce3a2e22712db2cb,224x224,False,D007882,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_5.jpg,hasibur,joy,joy,fd192b21ebd817daaab21b70360db275,8a2a2833358de5bf,224x224,False,D000696,4,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_6.jpg,hasibur,joy,joy,d4997263e4902c4aa5530cde9c036de8,dc3a6c6060dcb1ed,224x224,False,D007884,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_7.jpg,hasibur,joy,joy,c3e93465228776e33f282f6ac6e3df25,9f6e7d752458e088,224x224,False,D007885,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_8.jpg,hasibur,joy,joy,1b9f6b32cda18f04b0be9bdce6a3d59b,8a2a3d3575ccb0ad,224x224,False,D007886,1,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1212_aug_9.jpg,hasibur,joy,joy,b89de9659d6bfa39e906465d157915bd,8a6e2a263989e5f9,224x224,False,D007880,2,ID00019,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_1.jpg,hasibur,joy,joy,e7cefb3210c569d21acf635b41bd0cfa,ef6ab4f0c9a029d1,224x224,False,D007888,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_10.jpg,hasibur,joy,joy,b3cceb6981e2b18ca8a450d147d575ef,ee7ab5f0c0a413d1,224x224,False,D000698,5,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_2.jpg,hasibur,joy,joy,a3ea251d58d9541c41cd804ca1e6ce7f,b57fc59495335086,224x224,False,D007890,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_3.jpg,hasibur,joy,joy,971fe5c7060bcbd003b5a9dd223eb054,ef6a94f1c0f005d3,224x224,False,D007891,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_4.jpg,hasibur,joy,joy,24e47ef11c7ec777d9b0b137f3954eda,ef3bb5f5c02411c1,224x224,False,D007892,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_5.jpg,hasibur,joy,joy,0627e406a69b60c30fd3fc98ab68d417,ef3bb4f4c1a409d0,224x224,False,D000698,5,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_6.jpg,hasibur,joy,joy,9690d68056a3d26b135c15db6325388b,ef7bb4d0c124d1d0,224x224,False,D000698,5,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_7.jpg,hasibur,joy,joy,29bf66034a9b0f952b2102728df411b5,ed3ff4f452241183,224x224,False,D007895,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_8.jpg,hasibur,joy,joy,85762382186b4b1ba2684597682b22f3,bb2ee0a595f15684,224x224,False,D007896,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1233_aug_9.jpg,hasibur,joy,joy,e4b4169b34f4fb7eb8718bb7074cc76d,bf2fe5a595b15080,224x224,False,D007897,1,ID00196,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1239_aug_1.jpg,hasibur,joy,joy,99d3484247cde0b8bcc18a60942159ca,87a85a6f63cce548,224x224,False,D007898,1,ID00069,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1239_aug_10.jpg,hasibur,joy,joy,fa32379f902d399b1471ddfa7970a7a1,83a25a7578cce7c8,224x224,False,D007899,2,ID00069,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1239_aug_2.jpg,hasibur,joy,joy,342c789b2425541497ff9fda92c73961,c2fc0f3a369bb00d,224x224,False,D007900,4,ID00069,facenet_agglomerative
data\processed\hasibur\Autism Facial Recognition Dataset_Augmented\train\joy\1239_aug_3.jpg,hasibur,joy,joy,3fdab56befa5c9c24a8c1966704d758a,c0bc0f3e3793348d,224x224,False,D007900,4,ID00069,facenet_agglomerative
